Model,Scenario,Region,Variable,Unit,Subannual,Meta,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
AIM/CGE 2.0,ADVANCE_2020_Med2C,World,Emissions|CH4|Energy|Supply,Mt CH4/yr,0.0,0,,,,,,107.3492,,,,,112.2664,,,,,109.7143,103.6398,30.8877,19.6501,18.2808,18.4916,18.5946,18.6154,18.246,17.2049,15.8933,16.8309,17.5989,18.0957,18.3973,18.1066,17.4121,16.2928
AIM/CGE 2.0,ADVANCE_2020_Med2C,World,Emissions|CO,Mt CO/yr,0.0,0,,,,,,950.7368,,,,,904.7558,,,,,879.3112,851.7765,779.8306,750.496,730.293,714.6352,667.4053,632.5284,618.7871,606.536,593.8013,581.6002,569.8271,557.9121,545.7245,536.0914,527.2035,518.5844
AIM/CGE 2.0,ADVANCE_2020_Med2C,World,Emissions|CO2,Mt CO2/yr,0.0,0,,,,,,34018.8847,,,,,38148.9465,,,,,41259.1519,43943.2767,31731.4478,23872.383,21181.6558,21409.4609,21980.7824,18343.4203,13867.353,10980.7007,15043.5645,12896.3541,12750.8198,13166.0372,12254.7836,10392.4725,9320.3627,7758.4382
AIM/CGE 2.0,ADVANCE_2020_Med2C,World,Emissions|CO2|AFOLU,Mt CO2/yr,0.0,0,,,,,,4591.2038,,,,,5634.1443,,,,,5800.5047,5380.1137,1571.9793,730.1728,75.0791,1183.8227,3272.3166,1329.8566,-1284.9455,-2074.1838,3895.511,1346.8635,802.9036,711.8582,-578.5539,-1935.8699,-1877.356,-1850.5741
AIM/CGE 2.0,ADVANCE_2020_Med2C,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,0.0,0,,,,,,29342.4283,,,,,32425.158,,,,,35383.301,38484.8856,30130.7752,23120.1542,21083.649,20200.7651,18681.7816,16985.1934,15123.7344,13026.8183,11120.9676,11520.8207,11917.7919,12422.8744,12800.9814,12295.6271,11165.1439,9577.3115
AIM/CGE 2.0,ADVANCE_2020_Med2C,World,Emissions|CO2|Energy|Demand,Mt CO2/yr,0.0,0,,,,,,15490.9921,,,,,16731.4523,,,,,18027.883,19383.2254,15343.0975,12263.6052,12237.1359,13134.5183,13998.5317,14694.038,14572.8461,13975.2539,12995.4492,13659.937,14183.8085,14434.0037,14625.8118,14491.7109,14148.9718,13228.4875
AIM/CGE 2.0,ADVANCE_2020_Med2C,World,Emissions|CO2|Energy|Demand|AFOFI,Mt CO2/yr,0.0,0,,,,,,394.2245,,,,,372.3364,,,,,348.9185,325.5886,241.8835,170.6135,158.4033,160.3554,159.7492,156.2009,145.8348,132.0206,114.9981,113.7565,111.0159,105.9575,100.795,94.0696,86.6939,76.2242
AIM/CGE 2.0,ADVANCE_2020_Med2C,World,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,0.0,0,,,,,,5631.2248,,,,,5893.0296,,,,,6079.1721,6263.338,4137.3424,2891.6879,2643.6061,2694.7107,2734.8195,2798.9084,2677.4448,2417.6134,2162.0905,2314.4464,2442.6555,2555.4061,2628.4149,2569.1396,2422.1129,2178.4078
AIM/CGE 2.0,ADVANCE_2020_Med2C,World,Emissions|CO2|Energy|Demand|Residential and Commercial,Mt CO2/yr,0.0,0,,,,,,3553.5561,,,,,3825.746,,,,,4200.7586,4616.8691,4159.036,3389.7526,3350.0799,3664.6625,3965.0323,4188.2379,4196.0495,4066.3131,3769.0117,4041.1243,4253.3618,4341.9057,4394.9276,4355.4241,4254.6924,3939.4825
AIM/CGE 2.0,ADVANCE_2020_Med2C,World,Emissions|CO2|Energy|Demand|Transportation,Mt CO2/yr,0.0,0,,,,,,5911.9867,,,,,6640.3403,,,,,7399.0338,8177.4297,6804.8356,5811.5512,6085.0465,6614.7897,7138.9307,7550.6908,7553.517,7359.3068,6949.3489,7190.6099,7376.7753,7430.7344,7501.6743,7473.0776,7385.4727,7034.3729
AIM/CGE 2.0,ADVANCE_2020_Med2C,World,Emissions|CO2|Energy|Supply,Mt CO2/yr,0.0,0,,,,,,12154.6969,,,,,13784.0115,,,,,15301.5321,16897.1522,13169.6677,9290.5631,7210.8576,5353.5042,2906.9232,464.9718,-1291.7654,-2790.6879,-3703.041,-3997.0166,-4146.7315,-3908.1967,-3733.6768,-4104.3114,-4886.9128,-5536.7522
AIM/CGE 2.0,ADVANCE_2020_Med2C,World,Emissions|CO2|Other,Mt CO2/yr,0.0,0,,,,,,41.9073,,,,,42.488,,,,,28.5082,31.4193,12.7355,9.6575,9.8992,10.6014,11.2473,11.8419,11.8268,11.5374,11.0632,11.6413,12.1655,12.578,12.9395,13.0281,12.9229,12.5313
AIM/CGE 2.0,ADVANCE_2020_Med2C,World,Emissions|F-Gases,Mt CO2-equiv/yr,0.0,0,,,,,,658.6195,,,,,876.2223,,,,,970.6074,1064.9142,942.2714,819.7853,649.4019,479.0352,478.2225,477.5284,370.0906,262.5644,205.2266,148.1069,136.2881,124.4875,126.6422,128.9657,130.9279,132.847
AIM/CGE 2.0,ADVANCE_2020_Med2C,World,Emissions|HFC,kt HFC134a-equiv/yr,0.0,0,,,,,,415.1985,,,,,581.2287,,,,,656.5298,731.7792,672.4398,612.6881,481.5221,350.3737,377.4927,404.7477,303.8623,202.9041,145.6846,88.6153,85.3438,82.0918,87.4075,92.6981,97.7257,102.7208
AIM/CGE 2.0,ADVANCE_2020_Med2C,World,Emissions|HFC|HFC125,kt HFC125/yr,0.0,0,,,,,,,,,,,30.57630202,,,,,71.13113705,115.3725457,116.3527787,114.3391481,94.82295548,72.92736221,75.35662299,78.12061346,63.03425882,44.72027213,35.9027888,25.91014396,24.4260814,22.31113214,23.08492277,23.50846104,24.21324415,24.56815427
