MODEL,SCENARIO,REGION,VARIABLE,UNIT,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
REMIND 1.5,EMF27-Base-LimSW,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29556.915,33624.774,,42708.694,,50963.85,,59286.184,,69016.492,,77117.031,,82728.498,,83516.95,,77400.553,,74852.701
REMIND 1.5,EMF27-Base-LimSW,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,14714.885,16631.331,,21266.113,,24654.832,,27213.072,,29621.564,,30593.592,,31679.694,,31539.773,,28281.635,,27556.053
REMIND 1.5,EMF27-Base-LimSW,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,5936.465,6417.012,,8015.347,,10060.486,,11364.664,,12999.609,,13885.565,,14247.491,,14783.903,,12391.853,,11970.323
REMIND 1.5,EMF27-Base-LimSW,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,13765.031,15624.904,,19959.977,,25030.41,,30701.063,,37967.56,,45087.262,,49581.844,,50514.52,,47558.641,,45521.389
REMIND 1.5,EMF27-Base-LimSW,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,10245.454,11912.706,,16071.916,,20860.911,,24664.107,,27083.376,,28037.136,,28610.415,,29494.32,,30373.846,,33292.578
REMIND 1.5,EMF27-Base-LimSW,World,Emissions|CO2|Land Use,Mt CO2/yr,4280.496,4668.3044,,5443.9213,,2478.4104,,658.6686,,1036.3283,,832.7209,,821.3491,,1854.189,,2472.6284,,366.9332
REMIND 1.5,EMF27-Base-LimSW,World,Emissions|F-Gases,Mt CO2-equiv/yr,754.3,881.8,,824.6,,844.9,,862.3,,863.2,,883.1,,901.3,,898.2,,878.4,,844.1
REMIND 1.5,EMF27-Base-LimSW,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,44735.28121,50530.20044,,62219.3612,,69469.48005,,78022.71185,,88609.50038,,98454.3134,,105407.3268,,107562.8552,,100543.0049,,94512.23177
REMIND 1.5,EMF27-Base-LimSW,World,Emissions|N2O,kt N2O/yr,10122.261,10942.7153,,13061.8629,,14941.5034,,16742.8179,,17273.9951,,18388.1629,,19376.559,,20293.1477,,20324.3514,,20476.8957
REMIND 1.5,EMF27-Base-LimSW,World,Emissions|NOx,Mt NO2/yr,127.468628,124.701071,,116.871872,,109.821385,,108.08883,,100.219871,,93.02153,,77.882598,,65.449787,,59.05677,,52.85367
REMIND 1.5,EMF27-Base-LimSW,World,Emissions|OC,Mt OC/yr,37.37,37.867,,37.027,,35.49,,33.302,,31.409,,30.433,,30.339,,30.499,,30.732,,31.021
REMIND 1.5,EMF27-Base-LimSW,World,Emissions|Sulfur,Mt SO2/yr,114.434,122.719,,110.98,,111.541,,103.916,,91.306,,77.703,,65.539,,58.673,,53.97,,56.019
REMIND 1.5,EMF27-Base-LimTech,World,Emissions|BC,Mt BC/yr,8.342,8.785,,8.65,,8.496,,7.689,,6.815,,6.099,,5.748,,5.397,,5.103,,5.05
REMIND 1.5,EMF27-Base-LimTech,World,Emissions|CH4,Mt CH4/yr,333.6033,379.1943,,433.8434,,493.8156,,561.563,,588.9541,,666.2926,,720.0862,,713.0076,,631.6178,,580.5014
REMIND 1.5,EMF27-Base-LimTech,World,Emissions|CO,Mt CO/yr,1061.5255,1040.7195,,1025.3993,,1028.7267,,1051.1699,,1034.402,,996.1141,,936.6618,,873.0302,,832.7841,,792.2257
REMIND 1.5,EMF27-Base-LimTech,World,Emissions|CO2,Mt CO2/yr,33837.411,38293.0784,,48158.2933,,53694.9064,,60486.7167,,70623.7132,,78684.3184,,85203.385,,88747.4555,,85322.1984,,84176.7884
REMIND 1.5,EMF27-Base-LimTech,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
REMIND 1.5,EMF27-Base-LimTech,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29556.915,33624.774,,42714.372,,51216.496,,59827.953,,69630.891,,77767.794,,84584.191,,88303.197,,85405.625,,84162.998
REMIND 1.5,EMF27-Base-LimTech,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,14714.885,16631.331,,21174.089,,24439.503,,26898.821,,29117.342,,29809.086,,30768.405,,31041.237,,28735.022,,28732.579
REMIND 1.5,EMF27-Base-LimTech,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,5936.465,6417.012,,8006.31,,10031.828,,11316.247,,12861.146,,13558.059,,13829.468,,14557.509,,12957.819,,13127.056
REMIND 1.5,EMF27-Base-LimTech,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,13765.031,15624.904,,20057.68,,25498.386,,31557.083,,39086.181,,46522.531,,52348.827,,55799.302,,55110.325,,53655.159
REMIND 1.5,EMF27-Base-LimTech,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,10245.454,11912.706,,16193.38,,21389.281,,25743.511,,28941.278,,31131.808,,33650.602,,36540.757,,38376.362,,40546.018
REMIND 1.5,EMF27-Base-LimTech,World,Emissions|CO2|Land Use,Mt CO2/yr,4280.496,4668.3044,,5443.9213,,2478.4104,,658.7647,,992.8222,,916.5244,,619.194,,444.2585,,-83.4266,,13.7914
REMIND 1.5,EMF27-Base-LimTech,World,Emissions|F-Gases,Mt CO2-equiv/yr,754.3,881.8,,824.6,,844.9,,862.3,,863.2,,883.1,,901.3,,898.2,,878.4,,844.1
REMIND 1.5,EMF27-Base-LimTech,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,44735.28121,50530.20044,,62142.7822,,69541.80005,,78331.77225,,89205.16251,,99263.49833,,107218.9552,,110781.0855,,105600.1746,,103203.2515
REMIND 1.5,EMF27-Base-LimTech,World,Emissions|N2O,kt N2O/yr,10122.261,10942.7153,,13061.8629,,14941.5034,,16741.7179,,17258.7523,,18399.7914,,19330.5161,,19878.2916,,19792.2657,,19328.4957
REMIND 1.5,EMF27-Base-LimTech,World,Emissions|NOx,Mt NO2/yr,127.468628,124.701071,,116.871872,,109.821385,,108.08883,,100.219871,,93.02153,,77.882598,,65.449787,,59.05677,,52.85367
REMIND 1.5,EMF27-Base-LimTech,World,Emissions|OC,Mt OC/yr,37.37,37.867,,36.986,,35.407,,33.186,,31.284,,30.28,,30.167,,30.335,,30.561,,30.813
REMIND 1.5,EMF27-Base-LimTech,World,Emissions|Sulfur,Mt SO2/yr,114.434,122.719,,110.783,,111.329,,103.358,,90.514,,77.606,,66.868,,61.434,,57.256,,58.46
REMIND 1.5,EMF27-Base-LowEI,World,Emissions|BC,Mt BC/yr,8.342,8.785,,8.466,,8.119,,7.16,,6.229,,5.48,,5.023,,4.721,,4.541,,4.268
REMIND 1.5,EMF27-Base-LowEI,World,Emissions|CH4,Mt CH4/yr,333.6033,379.1943,,429.9474,,490.6716,,556.276,,573.1336,,631.536,,663.2531,,664.1546,,626.1374,,620.8781
REMIND 1.5,EMF27-Base-LowEI,World,Emissions|CO,Mt CO/yr,1061.5255,1040.7195,,1025.3993,,1028.7267,,1051.1699,,1034.402,,996.1141,,936.6618,,873.0302,,832.7841,,792.2257
REMIND 1.5,EMF27-Base-LowEI,World,Emissions|CO2,Mt CO2/yr,33837.411,38293.0784,,46010.5083,,47643.4214,,49427.5257,,54178.6572,,57935.5473,,60506.4483,,61841.6258,,58329.2561,,53752.8059
REMIND 1.5,EMF27-Base-LowEI,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
REMIND 1.5,EMF27-Base-LowEI,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29556.915,33624.774,,40566.587,,45165.012,,48770.176,,53196.359,,57037.508,,60039.825,,61541.019,,57904.893,,53802.935
REMIND 1.5,EMF27-Base-LowEI,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,14714.885,16631.331,,20191.236,,22132.457,,22938.441,,23782.056,,23366.497,,23097.623,,22891.425,,20535.84,,19668.32
REMIND 1.5,EMF27-Base-LowEI,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,5936.465,6417.012,,7635.895,,9057.789,,9576.045,,10253.509,,10323.539,,10204.161,,10822.416,,9800.514,,9760.593
REMIND 1.5,EMF27-Base-LowEI,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,13765.031,15624.904,,18892.747,,21753.947,,24459.686,,27986.935,,32234.834,,35475.242,,37186.937,,35808.776,,32359.355
REMIND 1.5,EMF27-Base-LowEI,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,10245.454,11912.706,,15177.741,,18175.725,,20344.761,,21587.768,,22220.882,,22391.301,,21846.7,,19523.785,,16051.396
REMIND 1.5,EMF27-Base-LowEI,World,Emissions|CO2|Land Use,Mt CO2/yr,4280.496,4668.3044,,5443.9213,,2478.4104,,657.3497,,982.2982,,898.0393,,466.6233,,300.6058,,424.3631,,-50.1281
REMIND 1.5,EMF27-Base-LowEI,World,Emissions|F-Gases,Mt CO2-equiv/yr,754.3,881.8,,824.6,,844.9,,862.3,,863.2,,883.1,,901.3,,898.2,,878.4,,844.1
REMIND 1.5,EMF27-Base-LowEI,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,44735.28121,50530.20044,,59913.1812,,63424.29105,,67162.28464,,72415.01545,,77734.12707,,81249.07039,,82773.34819,,78468.6636,,73648.07841
REMIND 1.5,EMF27-Base-LowEI,World,Emissions|N2O,kt N2O/yr,10122.261,10942.7153,,13061.8629,,14941.5034,,16744.074,,17217.2666,,18236.2057,,19074.2161,,19633.1477,,19716.5229,,19395.911
REMIND 1.5,EMF27-Base-LowEI,World,Emissions|NOx,Mt NO2/yr,127.468628,124.701071,,116.871872,,109.821385,,108.08883,,100.219871,,93.02153,,77.882598,,65.449787,,59.05677,,52.85367
REMIND 1.5,EMF27-Base-LowEI,World,Emissions|OC,Mt OC/yr,37.37,37.867,,36.677,,34.938,,32.553,,30.643,,29.664,,29.403,,29.589,,29.912,,30.051
REMIND 1.5,EMF27-Base-LowEI,World,Emissions|Sulfur,Mt SO2/yr,114.434,122.719,,104.529,,97.912,,86.511,,73.454,,61.179,,49.417,,41.926,,34.335,,28.43
REMIND 1.5,EMF27-Base-NucOff,World,Emissions|BC,Mt BC/yr,8.342,8.785,,8.674,,8.54,,7.746,,6.88,,6.169,,5.81,,5.417,,5.121,,5.054
REMIND 1.5,EMF27-Base-NucOff,World,Emissions|CH4,Mt CH4/yr,333.6033,379.1943,,438.1814,,507.8156,,578.6484,,596.564,,673.6916,,724.4848,,725.347,,654.4274,,580.619
REMIND 1.5,EMF27-Base-NucOff,World,Emissions|CO,Mt CO/yr,1061.5255,1040.7195,,1025.3993,,1028.7267,,1051.1699,,1034.402,,996.1141,,936.6618,,873.0302,,832.7841,,792.2257
REMIND 1.5,EMF27-Base-NucOff,World,Emissions|CO2,Mt CO2/yr,33837.411,38293.0784,,48194.7393,,53694.2454,,60593.1392,,71194.1429,,79665.9244,,85257.713,,86663.1907,,78697.4678,,69013.4361
REMIND 1.5,EMF27-Base-NucOff,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
REMIND 1.5,EMF27-Base-NucOff,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29556.915,33624.774,,42750.818,,51215.835,,59934.413,,70167.69,,78829.597,,84461.999,,84783.795,,76578.467,,68278.189
REMIND 1.5,EMF27-Base-NucOff,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,14714.885,16631.331,,21273.129,,24638.274,,27203.713,,29640.518,,30662.943,,31808.544,,31898.903,,28974.643,,28364.917
REMIND 1.5,EMF27-Base-NucOff,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,5936.465,6417.012,,8019.489,,10061.606,,11378.16,,13024.002,,13913.121,,14297.287,,14967.887,,12803.074,,12553.373
REMIND 1.5,EMF27-Base-NucOff,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,13765.031,15624.904,,19995.086,,25298.954,,31358.652,,39099.804,,46730.476,,51186.495,,51422.235,,46043.546,,38138.012
REMIND 1.5,EMF27-Base-NucOff,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,10245.454,11912.706,,16103.592,,21118.143,,25330.626,,28322.353,,29967.144,,30564.971,,30223.76,,27919.013,,24694.744
REMIND 1.5,EMF27-Base-NucOff,World,Emissions|CO2|Land Use,Mt CO2/yr,4280.496,4668.3044,,5443.9213,,2478.4104,,658.7262,,1026.4529,,836.3274,,795.714,,1879.3947,,2119.0008,,735.2481
REMIND 1.5,EMF27-Base-NucOff,World,Emissions|F-Gases,Mt CO2-equiv/yr,754.3,881.8,,824.6,,844.9,,862.3,,863.2,,883.1,,901.3,,898.2,,878.4,,844.1
REMIND 1.5,EMF27-Base-NucOff,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,44735.28121,50530.20044,,62270.3262,,69835.13905,,78794.69855,,89930.13898,,100364.1428,,107307.2941,,108987.8069,,99608.9673,,88361.05794
REMIND 1.5,EMF27-Base-NucOff,World,Emissions|N2O,kt N2O/yr,10122.261,10942.7153,,13061.8629,,14941.5034,,16734.3321,,17241.7809,,18282.5639,,19142.259,,19981.062,,20290.7229,,20356.5253
REMIND 1.5,EMF27-Base-NucOff,World,Emissions|NOx,Mt NO2/yr,127.468628,124.701071,,116.871872,,109.821385,,108.08883,,100.219871,,93.02153,,77.882598,,65.449787,,59.05677,,52.85367
REMIND 1.5,EMF27-Base-NucOff,World,Emissions|OC,Mt OC/yr,37.37,37.867,,37.022,,35.481,,33.275,,31.378,,30.377,,30.248,,30.36,,30.579,,30.811
REMIND 1.5,EMF27-Base-NucOff,World,Emissions|Sulfur,Mt SO2/yr,114.434,122.719,,110.959,,111.493,,103.382,,89.865,,76.339,,64.832,,56.838,,49.555,,46.185
REMIND 1.5,EMF27-FP-FullTech,World,Emissions|BC,Mt BC/yr,8.122,8.316,,8.415,,7.092,,5.973,,4.892,,4.26,,3.673,,3.297,,3.046,,2.876
REMIND 1.5,EMF27-FP-FullTech,World,Emissions|CH4,Mt CH4/yr,333.6105,370.8745,,402.4154,,396.6002,,416.7141,,455.7084,,460.4317,,455.264,,428.6406,,371.0665,,325.5787
REMIND 1.5,EMF27-FP-FullTech,World,Emissions|CO,Mt CO/yr,1061.5255,1040.7195,,1025.3993,,1028.7267,,1051.1699,,1034.402,,996.1141,,936.6618,,873.0302,,832.7841,,792.2257
REMIND 1.5,EMF27-FP-FullTech,World,Emissions|CO2,Mt CO2/yr,33842.1725,37329.2524,,43800.9801,,41248.5266,,44177.5453,,48683.3922,,51554.255,,51388.978,,48039.2891,,41796.0955,,36527.0695
REMIND 1.5,EMF27-FP-FullTech,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,0,0,,25.797,,431.919,,2528.695,,7229.945,,11446.32,,12874.76,,12934.3,,12771.23,,13143.77
REMIND 1.5,EMF27-FP-FullTech,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29556.915,32984.41,,39336.96,,41406.66,,44316.18,,48800.28,,51568.45,,51542.09,,48185.83,,41925.15,,36684.03
REMIND 1.5,EMF27-FP-FullTech,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,19223.612,16217.42,,19704.4,,20608.23,,22328.2,,25211.7,,26921.54,,27433.07,,26651.61,,24159.62,,23116.13
REMIND 1.5,EMF27-FP-FullTech,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,5936.465,6418.189,,7912.874,,9553.426,,10776.57,,12243.01,,13008.15,,12635.46,,12505.6,,10740.2,,10195.38
REMIND 1.5,EMF27-FP-FullTech,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,9256.305,15398.89,,18152.53,,19520.5,,20616.67,,22161.58,,23210.93,,22642.3,,20072.25,,16205.11,,11793.07
REMIND 1.5,EMF27-FP-FullTech,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,10245.454,11689.92,,14230.37,,15711.76,,16152.37,,16183.07,,15735.42,,14885.74,,13856.56,,12384.67,,10368.24
REMIND 1.5,EMF27-FP-FullTech,World,Emissions|CO2|Land Use,Mt CO2/yr,4285.2575,4344.8454,,4464.0211,,-158.1364,,-138.6297,,-116.8798,,-14.201,,-153.12,,-146.5369,,-129.0505,,-156.9575
REMIND 1.5,EMF27-FP-FullTech,World,Emissions|F-Gases,Mt CO2-equiv/yr,677.346,809.722,,1005.162,,1023.871,,1097.914,,988.437,,1112.895,,1244.937,,1272.572,,1210.896,,1091.535
REMIND 1.5,EMF27-FP-FullTech,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,44666.69861,49222.7408,,56925.36077,,54635.3533,,58479.1506,,64009.91613,,67383.53297,,67395.14567,,63436.42287,,56013.16683,,49202.49933
REMIND 1.5,EMF27-FP-FullTech,World,Emissions|N2O,kt N2O/yr,10133.4181,10630.3287,,11833.8557,,13014.0371,,14363.5329,,15381.3243,,16281.6686,,16776.4086,,16526.1586,,16818.6414,,15312.0714
REMIND 1.5,EMF27-FP-FullTech,World,Emissions|NOx,Mt NO2/yr,60.94663,59.623377,,55.879999,,52.508947,,51.680559,,47.91817,,44.476424,,37.238041,,31.293535,,28.236839,,25.270948
REMIND 1.5,EMF27-FP-FullTech,World,Emissions|OC,Mt OC/yr,27.351,27.272,,27.269,,23.564,,18.997,,15.908,,15.076,,13.086,,11.866,,11.417,,10.668
REMIND 1.5,EMF27-FP-FullTech,World,Emissions|Sulfur,Mt SO2/yr,123.98,133.506,,121.64,,84.871,,70.482,,62.126,,56.603,,47.943,,40.316,,31.898,,26.652
REMIND 1.5,EMF27-G8-FullTech,World,Emissions|BC,Mt BC/yr,8.122,8.317,,8.357,,6.605,,5.095,,3.85,,3.331,,2.88,,2.683,,2.616,,2.513
REMIND 1.5,EMF27-G8-FullTech,World,Emissions|CH4,Mt CH4/yr,333.6105,367.1993,,393.5589,,357.3636,,350.6357,,347.6887,,357.8162,,357.5927,,351.2538,,305.6982,,277.2919
REMIND 1.5,EMF27-G8-FullTech,World,Emissions|CO,Mt CO/yr,1061.5255,1038.619,,990.1535,,989.7538,,950.2467,,872.7728,,778.5568,,673.6416,,558.0186,,517.6586,,477.2996
REMIND 1.5,EMF27-G8-FullTech,World,Emissions|CO2,Mt CO2/yr,33842.1725,37325.5809,,42156.8647,,31690.769,,23119.9511,,14957.6333,,13138.5246,,11322.5297,,9874.2832,,7821.2281,,6548.5023
REMIND 1.5,EMF27-G8-FullTech,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,0,0,,162.981,,1705.556,,5886.989,,10901.54,,12570.47,,12935.61,,12997.66,,13224.65,,13823.04
REMIND 1.5,EMF27-G8-FullTech,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29556.915,32990.14,,37721.08,,31853.55,,23283.17,,15118.83,,13334.43,,11548.8,,10029.45,,7965.829,,6663.705
REMIND 1.5,EMF27-G8-FullTech,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,19223.612,16209.99,,19467.03,,18256.8,,16784.42,,15313.97,,14781.37,,13825.58,,13010.07,,11435.17,,10624.34
REMIND 1.5,EMF27-G8-FullTech,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,5936.465,6421.598,,7863.81,,9056.064,,9199.356,,8559.352,,7569.165,,6182.917,,5614.624,,4824.124,,4651.232
REMIND 1.5,EMF27-G8-FullTech,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,9256.305,15412.05,,16773.23,,12318.04,,5129.334,,-1621.077,,-2880.223,,-3741.969,,-4435.414,,-5025.61,,-5735.013
REMIND 1.5,EMF27-G8-FullTech,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,10245.454,11705.68,,13037.97,,9507.718,,4847.963,,2545.907,,2223.375,,2086.343,,1761.719,,1235.589,,737.423
REMIND 1.5,EMF27-G8-FullTech,World,Emissions|CO2|Land Use,Mt CO2/yr,4285.2575,4335.4339,,4435.7867,,-162.785,,-163.2169,,-161.1907,,-195.9034,,-226.2663,,-155.1708,,-144.6009,,-115.2037
REMIND 1.5,EMF27-G8-FullTech,World,Emissions|F-Gases,Mt CO2-equiv/yr,677.346,809.722,,1005.162,,1023.871,,1097.914,,988.437,,1112.895,,1244.937,,1272.572,,1210.896,,1091.535
REMIND 1.5,EMF27-G8-FullTech,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,44666.69861,49050.27474,,54814.66237,,43866.7365,,35442.67533,,27382.5322,,26072.9509,,24526.2278,,23083.61627,,19859.8809,,17599.35283
REMIND 1.5,EMF27-G8-FullTech,World,Emissions|N2O,kt N2O/yr,10133.4181,10334.7953,,10928.7057,,11766.0029,,12456.3243,,13338.7071,,13894.81,,14352.6271,,14711.0686,,14219.66,,13342.5343
REMIND 1.5,EMF27-G8-FullTech,World,Emissions|NOx,Mt NO2/yr,60.94663,59.307763,,56.044169,,54.612045,,51.161658,,45.689392,,40.143606,,34.891753,,29.933991,,29.150061,,28.365819
REMIND 1.5,EMF27-G8-FullTech,World,Emissions|OC,Mt OC/yr,27.351,27.273,,27.156,,22.246,,16.691,,13.315,,12.78,,11.186,,10.492,,10.536,,9.925
REMIND 1.5,EMF27-G8-FullTech,World,Emissions|Sulfur,Mt SO2/yr,123.98,133.512,,112.839,,55.518,,31.561,,24.054,,21.589,,18.807,,16.821,,14.599,,13.228
REMIND 1.5,LIMITS-450,World,Emissions|BC,Mt BC/yr,8.121,8.3,8.103,7.529,6.764,6.112,5.418,4.643,4.019,3.551,,3.16,,2.719,,2.5,,2.447,,2.351
REMIND 1.5,LIMITS-450,World,Emissions|CH4,Mt CH4/yr,333.83,377.638,348.516,327.174,305.524,296.648,289.824,277.748,266.709,248.486,,244.725,,243.706,,238.73,,226.785,,212.232
REMIND 1.5,LIMITS-450,World,Emissions|CO,Mt CO/yr,1061.5255,1030.7711,1006.709,982.6467,954.3077,925.9684,901.9546,877.9404,849.0767,820.2127,,779.1888,,712.4915,,663.7335,,636.8489,,607.8438
REMIND 1.5,LIMITS-450,World,Emissions|CO2,Mt CO2/yr,33841.491,37316.615,35823.085,33220.969,30454.113,26826.354,22944.909,19489.332,15033.404,9743.572,,-784.778,,-6915.131,,-9937.296,,-11823.406,,-12924.051
REMIND 1.5,LIMITS-450,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,0,0,49.224,322.423,1160.921,2616.051,4223.229,5939.236,8113.936,10693.976,,15212.588,,16035.603,,16238.823,,16713.961,,16901.097
REMIND 1.5,LIMITS-450,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29552.664,32879.333,32184.634,30761.712,29025.919,26431.011,23124.764,19667.833,15210.618,9921.196,,-607.993,,-6737.422,,-9758.249,,-11639.783,,-12741.066
REMIND 1.5,LIMITS-450,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,19223.612,16171,16510.942,16693.006,16858.527,16709.666,16439.797,15682.461,14562.516,12948.744,,8668.845,,5693.913,,4367.237,,3403.929,,2883.684
REMIND 1.5,LIMITS-450,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,5936.465,6378.134,6854.167,7598.06,8521.071,9067.674,9260.745,9047.121,8447.672,7545.363,,4765.654,,2670.882,,2022.698,,1682.053,,1629.125
REMIND 1.5,LIMITS-450,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,9256.305,15352.011,14166.573,12692.561,10893.893,8409.461,5329.95,2595.547,-766.884,-4461.763,,-10736.459,,-13956.559,,-15652.304,,-16583.848,,-17337.571
REMIND 1.5,LIMITS-450,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,10245.454,11645.988,10680.148,9486.072,8042.135,6142.7,4099.187,3103.353,2235.648,1470.561,,-462.3,,-2255.251,,-3280.627,,-3827.046,,-3817.917
REMIND 1.5,LIMITS-450,World,Emissions|CO2|Land Use,Mt CO2/yr,4288.827,4437.283,3638.452,2459.257,1428.194,395.342,-179.855,-178.501,-177.214,-177.624,,-176.785,,-177.709,,-179.047,,-183.623,,-182.985
REMIND 1.5,LIMITS-450,World,Emissions|F-Gases,Mt CO2-equiv/yr,677.34649,873.96955,939.57445,1005.1617,1014.5228,1023.8708,1060.9008,1097.9137,1043.183,988.43679,,1112.8949,,1244.9367,,1272.5721,,1210.8956,,1091.5347
REMIND 1.5,LIMITS-450,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,44889.9158,49789.75257,47722.0192,44870.78453,41783.74881,38084.86013,34206.54912,30617.4281,25990.78965,20333.52365,,10175.00748,,4345.16143,,1273.77946,,-1041.21519,,-2698.55464
REMIND 1.5,LIMITS-450,World,Emissions|N2O,kt N2O/yr,10840.801,11834.742,11743.625,12174.193,12577.771,12919.443,13272.372,13540.24,13913.915,14139.706,,15186.018,,15798.483,,15887.656,,15512.291,,15087.386
REMIND 1.5,LIMITS-450,World,Emissions|Sulfur,Mt SO2/yr,123.943,132.705,108.692,75.72,51.761,38.554,31.023,26.828,24.26,21.732,,17.601,,13.642,,11.043,,9.286,,8.204
REMIND 1.5,LIMITS-500,World,Emissions|BC,Mt BC/yr,8.121,8.3,8.106,7.69,6.939,6.321,5.64,4.859,4.217,3.734,,3.322,,2.849,,2.589,,2.512,,2.407
REMIND 1.5,LIMITS-500,World,Emissions|CH4,Mt CH4/yr,333.83,377.642,358.329,341.642,331.76,326.696,317.047,300.5,286.061,263.232,,253.728,,250.973,,242.614,,228.467,,213.192
REMIND 1.5,LIMITS-500,World,Emissions|CO,Mt CO/yr,1061.5255,1030.7711,1006.709,982.6467,954.3077,925.9684,901.9546,877.9404,849.0767,820.2127,,779.1888,,712.4915,,663.7335,,636.8489,,607.8438
REMIND 1.5,LIMITS-500,World,Emissions|CO2,Mt CO2/yr,33841.491,37317.21,37211.75,35792.571,34171.77,31779.788,28744.468,25735.203,22652.892,18589.266,,8111.472,,-581.873,,-5722.357,,-8822.709,,-10685.136
REMIND 1.5,LIMITS-500,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,0,0,29.439,193.65,749.031,1971.466,3757.857,5723.295,7762.536,9890.022,,14110.566,,16093.741,,16026.45,,16138.992,,16589.376
REMIND 1.5,LIMITS-500,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29552.664,32879.928,33573.298,33333.315,32743.576,31384.446,28924.323,25913.704,22830.105,18766.891,,8288.257,,-404.165,,-5543.31,,-8639.086,,-10502.151
REMIND 1.5,LIMITS-500,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,19223.612,16172.11,16690.33,17519.057,17987.499,18275.288,18425.567,18192.744,17749.725,16700.401,,12885.987,,9165.349,,6807.287,,5179.435,,4151.753
REMIND 1.5,LIMITS-500,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,5936.465,6388.499,6916.338,7753.654,8777.953,9455.327,9894.009,10080.118,9953.662,9454.109,,7050.347,,4390.67,,3022.493,,2436.416,,2146.486
